rank,content_id,client_id,position_tier,avg_position,impressions_90d,ctr,expected_ctr_for_tier,ctr_gap_score,reason_low_ctr_vs_tier,reason_high_stakes,reason_also_low_engagement
10796,content_08109d938389,client_3fdba35f04,striking,11.2,1288,0.23,0.17,0.0,False,False,False
10797,content_ce97b9838a78,client_8722616204,striking,17.9,1287,0.23,0.17,0.0,False,False,False
10798,content_b6776924fa86,client_349c41201b,page_1,5.8,1286,0.31,0.24,0.0,False,False,True
10799,content_4834923670c7,client_6208ef0f77,page_1,8.7,1286,0.31,0.24,0.0,False,False,False
10800,content_a16b3a383b0e,client_19581e27de,striking,10.2,1284,0.39,0.17,0.0,False,False,True
10801,content_8fd785bcf705,client_a88a7902cb,page_1,7.4,1282,0.39,0.24,0.0,False,False,False
10802,content_2f739b886b49,client_19581e27de,page_1,6.5,1282,0.47,0.24,0.0,False,False,False
10803,content_d9a1fd095a7f,client_f369cb89fc,page_1,6.3,1281,0.7,0.24,0.0,False,False,False
10804,content_e96dcc51d5f6,client_3fdba35f04,page_1,4.0,1281,0.86,0.24,0.0,False,False,True
10805,content_1008f871da1d,client_4ec9599fc2,striking,11.5,1280,0.23,0.17,0.0,False,False,True
10806,content_ad0145c7c0b2,client_19581e27de,page_1,4.5,1280,0.55,0.24,0.0,False,False,False
10807,content_d3daee829c74,client_3fdba35f04,page_1,7.8,1280,0.47,0.24,0.0,False,False,False
10808,content_12dc50da4b5e,client_3fdba35f04,page_1,5.8,1278,0.31,0.24,0.0,False,False,False
10809,content_3e3c3aacb713,client_6208ef0f77,striking,19.3,1277,0.47,0.17,0.0,False,False,True
10810,content_c560983495bd,client_f74efabef1,page_1,6.7,1277,0.55,0.24,0.0,False,False,False
10811,content_ba7cf4708368,client_19581e27de,page_1,6.6,1272,0.31,0.24,0.0,False,False,False
10812,content_4427dc2e32a1,client_4e07408562,page_1,7.8,1272,0.71,0.24,0.0,False,False,False
10813,content_9839e7d209a0,client_f74efabef1,striking,14.0,1272,0.31,0.17,0.0,False,False,False
10814,content_51295f0b7748,client_4e07408562,striking,12.8,1271,0.39,0.17,0.0,False,False,False
10815,content_8bb026a0849b,client_3fdba35f04,page_1,7.4,1271,0.31,0.24,0.0,False,False,True
10816,content_e5afad084261,client_6208ef0f77,striking,17.6,1270,1.89,0.17,0.0,False,False,False
10817,content_c5a102d13aa5,client_349c41201b,page_1,8.5,1269,0.95,0.24,0.0,False,False,True
10818,content_07df47f48572,client_4e07408562,page_1,8.8,1268,0.39,0.24,0.0,False,False,True
10819,content_df1245873905,client_349c41201b,striking,12.7,1268,0.55,0.17,0.0,False,False,True
10820,content_b183a0c4965e,client_6208ef0f77,striking,18.8,1266,0.63,0.17,0.0,False,False,True
10821,content_fc83ae2e8de1,client_f74efabef1,page_1,9.5,1265,0.47,0.24,0.0,False,False,False
10822,content_4e1a87c31820,client_19581e27de,page_1,7.0,1265,0.32,0.24,0.0,False,False,False
10823,content_cc5bb305846d,client_19581e27de,page_1,9.9,1265,0.32,0.24,0.0,False,False,True
10824,content_f428a614c870,client_bbb965ab0c,page_1,9.5,1264,0.47,0.24,0.0,False,False,True
10825,content_d8063054a5a4,client_3fdba35f04,striking,13.6,1260,0.95,0.17,0.0,False,False,False
10826,content_06b482e1592e,client_7f2253d7e2,page_1,6.7,1259,0.71,0.24,0.0,False,False,False
10827,content_82565f70e10a,client_f74efabef1,page_1,6.1,1259,0.4,0.24,0.0,False,False,True
10828,content_1a709341ad61,client_f74efabef1,page_1,6.1,1259,0.48,0.24,0.0,False,False,False
10829,content_dd5c1e2d9395,client_19581e27de,page_1,6.8,1258,0.4,0.24,0.0,False,False,True
10830,content_b27684b1a729,client_19581e27de,page_1,5.9,1258,1.11,0.24,0.0,False,False,False
10831,content_06bfa02d43e8,client_a88a7902cb,striking,19.3,1258,0.56,0.17,0.0,False,False,False
10832,content_ff3a553562c0,client_19581e27de,page_1,5.7,1257,0.32,0.24,0.0,False,False,False
10833,content_6df62d4ed544,client_19581e27de,page_1,7.9,1256,0.32,0.24,0.0,False,False,False
10834,content_f73c382ac270,client_8527a891e2,striking,15.6,1256,0.32,0.17,0.0,False,False,False
10835,content_618e46af6ba7,client_6208ef0f77,page_1,6.4,1255,0.32,0.24,0.0,False,False,True
10836,content_010bfaf7be08,client_19581e27de,top_3,2.3,1255,0.4,0.2,0.0,False,False,False
10837,content_e1a124b41078,client_f74efabef1,striking,16.6,1254,0.32,0.17,0.0,False,False,True
10838,content_5e70fcb3bd35,client_19581e27de,page_1,6.0,1252,0.48,0.24,0.0,False,False,False
10839,content_f5491f6ff669,client_6208ef0f77,striking,12.3,1251,2.16,0.17,0.0,False,False,False
10840,content_f249b0b370d4,client_f74efabef1,page_1,7.4,1251,0.4,0.24,0.0,False,False,True
10841,content_1c270778922c,client_19581e27de,page_1,7.8,1250,0.4,0.24,0.0,False,False,True
10842,content_8319f80c0781,client_19581e27de,striking,13.0,1250,0.24,0.17,0.0,False,False,True
10843,content_3a1c5bce24e0,client_f74efabef1,striking,15.1,1250,0.4,0.17,0.0,False,False,False
10844,content_1d8ca2df0368,client_19581e27de,page_1,6.2,1249,0.4,0.24,0.0,False,False,False
10845,content_222c13eec682,client_19581e27de,striking,18.6,1248,0.4,0.17,0.0,False,False,False
10846,content_a257bd48f6f0,client_7f2253d7e2,page_1,3.7,1246,0.32,0.24,0.0,False,False,False
10847,content_961bb71c7bbc,client_6208ef0f77,striking,10.7,1244,0.32,0.17,0.0,False,False,True
10848,content_a1207db565d9,client_4e07408562,page_1,7.9,1242,0.32,0.24,0.0,False,False,True
10849,content_b35a2fccc71a,client_f74efabef1,striking,11.5,1241,0.48,0.17,0.0,False,False,False
10850,content_f5afa30f9906,client_6208ef0f77,striking,16.4,1240,0.48,0.17,0.0,False,False,False
10851,content_8ad4a25c246c,client_4e07408562,striking,12.6,1239,0.48,0.17,0.0,False,False,False
10852,content_e7cb53c0f89e,client_4e07408562,striking,11.4,1239,0.24,0.17,0.0,False,False,True
10853,content_6f7ff85d7ca7,client_3fdba35f04,page_1,7.3,1238,0.24,0.24,0.0,False,False,True
10854,content_5c808c4a3149,client_19581e27de,page_1,9.6,1238,0.24,0.24,0.0,False,False,True
10855,content_53dc7a5135e9,client_2c624232cd,striking,17.3,1238,0.24,0.17,0.0,False,False,True
10856,content_185bb214cb49,client_3fdba35f04,page_1,3.9,1238,0.24,0.24,0.0,False,False,False
10857,content_990df00f57b7,client_19581e27de,page_1,5.7,1236,0.32,0.24,0.0,False,False,True
10858,content_557ad6d458a5,client_6208ef0f77,striking,10.4,1235,0.57,0.17,0.0,False,False,True
10859,content_2833a1b8e20f,client_19581e27de,page_1,3.2,1232,0.32,0.24,0.0,False,False,True
10860,content_8f91eb2820b9,client_2c624232cd,striking,11.4,1231,0.24,0.17,0.0,False,False,False
10861,content_900eb8aaf299,client_349c41201b,page_1,6.2,1230,0.57,0.24,0.0,False,False,True
10862,content_6d5f2f57b36e,client_19581e27de,page_1,3.6,1228,0.33,0.24,0.0,False,False,True
10863,content_d8376fb9539e,client_8722616204,striking,13.1,1227,0.24,0.17,0.0,False,False,False
10864,content_9ed76dc499a4,client_a88a7902cb,page_1,7.6,1227,0.49,0.24,0.0,False,False,False
10865,content_4afdc4634d01,client_bbb965ab0c,page_1,7.3,1227,0.49,0.24,0.0,False,False,True
10866,content_23e2c21019bd,client_4e07408562,striking,16.8,1226,0.24,0.17,0.0,False,False,False
10867,content_aeeaeba8c8e5,client_6208ef0f77,striking,16.4,1225,0.41,0.17,0.0,False,False,False
10868,content_6e741acbbe20,client_bbb965ab0c,page_1,6.7,1225,0.24,0.24,0.0,False,False,False
10869,content_5a600b1bcdcd,client_349c41201b,striking,14.3,1225,0.24,0.17,0.0,False,False,True
10870,content_751e38250ff3,client_349c41201b,page_1,6.7,1222,1.06,0.24,0.0,False,False,False
10871,content_722d8cd002d3,client_f369cb89fc,striking,13.9,1220,0.41,0.17,0.0,False,False,False
10872,content_5edd8f8493ed,client_4e07408562,striking,16.8,1220,0.25,0.17,0.0,False,False,True
10873,content_5ea775f77dea,client_bbb965ab0c,page_1,7.3,1219,1.07,0.24,0.0,False,False,False
10874,content_80c35cac95c1,client_f74efabef1,striking,11.0,1217,0.25,0.17,0.0,False,False,False
10875,content_d8216c883815,client_6208ef0f77,striking,10.9,1217,0.82,0.17,0.0,False,False,True
10876,content_e6f4c38026ed,client_f74efabef1,page_1,8.1,1215,0.33,0.24,0.0,False,False,True
10877,content_81ef864fbe6f,client_6208ef0f77,striking,15.8,1212,0.25,0.17,0.0,False,False,False
10878,content_b1f62927e4e9,client_f74efabef1,page_1,4.8,1210,0.58,0.24,0.0,False,False,False
10879,content_4ae53d409dbe,client_6208ef0f77,page_1,7.8,1210,0.41,0.24,0.0,False,False,False
10880,content_1b71e617d3e3,client_349c41201b,striking,11.1,1210,0.17,0.17,0.0,False,False,False
10881,content_77f243a2ea5e,client_19581e27de,top_3,2.8,1210,0.33,0.2,0.0,False,False,True
10882,content_59c7ef1b7bf2,client_19581e27de,striking,10.7,1209,0.25,0.17,0.0,False,False,True
10883,content_d08553fbe31d,client_4e07408562,striking,10.3,1208,0.17,0.17,0.0,False,False,True
10884,content_f986a473de47,client_2c624232cd,striking,10.7,1207,0.33,0.17,0.0,False,False,True
10885,content_975258bc8e7a,client_19581e27de,striking,17.3,1206,0.25,0.17,0.0,False,False,False
10886,content_833351e4dd0a,client_19581e27de,page_1,6.7,1205,0.25,0.24,0.0,False,False,True
10887,content_4ab74e2dcdc6,client_349c41201b,striking,18.7,1203,0.33,0.17,0.0,False,False,True
10888,content_e183f9137843,client_f74efabef1,striking,10.2,1201,0.17,0.17,0.0,False,False,False
10889,content_e543b6897e49,client_3fdba35f04,striking,10.2,1201,0.17,0.17,0.0,False,False,False
10890,content_08a8f1796cf4,client_3fdba35f04,striking,15.5,1200,0.67,0.17,0.0,False,False,True
10891,content_e4909f5dc6f6,client_349c41201b,page_1,6.0,1200,0.58,0.24,0.0,False,False,True
10892,content_5e27752e101e,client_4e07408562,striking,15.8,1200,0.67,0.17,0.0,False,False,False
10893,content_dbbbd39852df,client_3fdba35f04,striking,10.5,1199,0.25,0.17,0.0,False,False,False
10894,content_d6659f8c6d08,client_3fdba35f04,striking,15.2,1199,0.17,0.17,0.0,False,False,False
10895,content_f6e55702f98d,client_a88a7902cb,striking,14.5,1199,0.67,0.17,0.0,False,False,False
10896,content_04307cccb692,client_19581e27de,striking,19.1,1198,0.17,0.17,0.0,False,False,False
10897,content_eeeeaea71385,client_a88a7902cb,page_1,8.5,1197,0.42,0.24,0.0,False,False,False
10898,content_c55c21b7f1a6,client_19581e27de,page_1,7.4,1197,0.33,0.24,0.0,False,False,False
10899,content_5a41f5bbd3b2,client_6208ef0f77,striking,17.2,1197,0.17,0.17,0.0,False,False,True
10900,content_cf7ed01bfc99,client_3fdba35f04,page_1,8.4,1196,1.0,0.24,0.0,False,False,False
10901,content_4c02ed515423,client_6208ef0f77,page_1,8.5,1196,0.67,0.24,0.0,False,False,True
10902,content_a16d664f3f07,client_e629fa6598,striking,17.7,1196,0.25,0.17,0.0,False,False,False
10903,content_11da91419a2d,client_19581e27de,striking,10.3,1196,0.42,0.17,0.0,False,False,False
10904,content_f3e967842c3d,client_19581e27de,striking,10.9,1195,0.42,0.17,0.0,False,False,True
10905,content_fd80a1010807,client_4e07408562,striking,10.7,1195,0.67,0.17,0.0,False,False,True
10906,content_4706c18b6ab6,client_4ec9599fc2,page_1,6.0,1195,0.92,0.24,0.0,False,False,False
10907,content_c89d27ef8ca7,client_bbb965ab0c,striking,12.6,1194,0.5,0.17,0.0,False,False,True
10908,content_ba9d44612626,client_f74efabef1,page_1,4.0,1194,0.25,0.24,0.0,False,False,True
10909,content_78c5a03d7736,client_6208ef0f77,page_1,9.7,1193,0.25,0.24,0.0,False,False,False
10910,content_2a6b9d0eb086,client_3fdba35f04,page_1,8.4,1193,0.34,0.24,0.0,False,False,False
10911,content_1801df91427b,client_19581e27de,striking,12.0,1192,0.42,0.17,0.0,False,False,True
10912,content_d0615fbaef54,client_19581e27de,page_1,5.3,1192,0.67,0.24,0.0,False,False,True
10913,content_99486e1cc57e,client_3fdba35f04,page_1,4.6,1190,0.34,0.24,0.0,False,False,True
10914,content_84d5f676464b,client_19581e27de,striking,15.9,1190,0.17,0.17,0.0,False,False,True
10915,content_74b18eefe321,client_624b60c58c,page_1,7.7,1189,1.35,0.24,0.0,False,False,False
10916,content_98c3a1265641,client_e629fa6598,page_1,8.4,1189,0.42,0.24,0.0,False,False,True
10917,content_e87b026b7cf6,client_19581e27de,page_1,4.6,1188,0.42,0.24,0.0,False,False,True
10918,content_e33a3a31d1ba,client_19581e27de,striking,18.9,1188,0.25,0.17,0.0,False,False,True
10919,content_50d9ecedaa7d,client_6208ef0f77,page_1,6.4,1188,0.34,0.24,0.0,False,False,True
10920,content_19e238c79b4c,client_a88a7902cb,page_1,6.1,1188,0.34,0.24,0.0,False,False,False
10921,content_7f89928335ae,client_f369cb89fc,striking,18.2,1186,0.67,0.17,0.0,False,False,False
10922,content_e6821dc9f448,client_6208ef0f77,striking,18.8,1185,0.17,0.17,0.0,False,False,True
10923,content_4c62a9e0d749,client_7f2253d7e2,page_1,9.5,1184,0.25,0.24,0.0,False,False,False
10924,content_40cad916de90,client_3fdba35f04,striking,19.3,1183,0.59,0.17,0.0,False,False,False
10925,content_63963c7a4dba,client_19581e27de,striking,15.8,1183,0.17,0.17,0.0,False,False,False
10926,content_69fa4375f140,client_2c624232cd,striking,12.7,1182,0.17,0.17,0.0,False,False,False
10927,content_8066a5202ee5,client_f369cb89fc,striking,15.0,1181,0.85,0.17,0.0,False,False,False
10928,content_7a25e5e56a63,client_a88a7902cb,striking,12.0,1180,0.34,0.17,0.0,False,False,False
10929,content_84f0c3d4751c,client_19581e27de,page_1,5.9,1180,0.34,0.24,0.0,False,False,True
10930,content_f4385e087253,client_19581e27de,striking,10.3,1180,0.17,0.17,0.0,False,False,False
10931,content_9f48fb0524e7,client_6208ef0f77,striking,13.6,1180,0.17,0.17,0.0,False,False,True
10932,content_688a606b804c,client_19581e27de,page_1,6.8,1179,0.42,0.24,0.0,False,False,True
10933,content_ecd9588de882,client_19581e27de,page_1,7.4,1178,0.34,0.24,0.0,False,False,False
10934,content_331397fc5ba7,client_6208ef0f77,striking,15.7,1178,0.42,0.17,0.0,False,False,False
10935,content_84f914748acc,client_4e07408562,striking,19.5,1178,0.25,0.17,0.0,False,False,True
10936,content_3ed73641fbe8,client_4e07408562,striking,10.2,1176,1.11,0.17,0.0,False,False,False
10937,content_dd45ef5ff792,client_19581e27de,page_1,4.2,1176,0.26,0.24,0.0,False,False,True
10938,content_50182d9d0505,client_4e07408562,striking,16.8,1176,0.17,0.17,0.0,False,False,False
10939,content_b71099fd45c9,client_6208ef0f77,striking,13.2,1175,0.17,0.17,0.0,False,False,False
10940,content_720edd4e1491,client_8527a891e2,striking,13.8,1174,0.43,0.17,0.0,False,False,True
10941,content_e53e6d863fab,client_a88a7902cb,striking,10.9,1174,0.26,0.17,0.0,False,False,False
10942,content_c16e7735a15f,client_a88a7902cb,striking,12.3,1174,0.43,0.17,0.0,False,False,False
10943,content_0d61e38b3645,client_4e07408562,striking,16.1,1172,0.17,0.17,0.0,False,False,True
10944,content_0a0e0304c409,client_19581e27de,page_1,3.9,1170,0.26,0.24,0.0,False,False,False
10945,content_4586a788236a,client_d029fa3a95,page_1,8.1,1167,0.77,0.24,0.0,False,False,False
10946,content_8af53f267d9a,client_b4944c6ff0,page_1,9.1,1167,0.6,0.24,0.0,False,False,True
10947,content_1b1ad92fab83,client_bbb965ab0c,page_1,6.8,1167,1.54,0.24,0.0,False,False,False
10948,content_7aedc3ead7bc,client_19581e27de,page_1,6.3,1166,0.43,0.24,0.0,False,False,True
10949,content_5b741a4160ff,client_bbb965ab0c,striking,15.1,1166,0.77,0.17,0.0,False,False,False
10950,content_da969e01dd23,client_19581e27de,page_1,6.2,1163,0.26,0.24,0.0,False,False,False
10951,content_342dd767046a,client_bbb965ab0c,page_1,9.2,1163,0.6,0.24,0.0,False,False,True
10952,content_ee60f58cfe5d,client_3fdba35f04,striking,13.2,1162,0.26,0.17,0.0,False,False,False
10953,content_2b7ea419bece,client_a88a7902cb,striking,10.6,1162,0.26,0.17,0.0,False,False,False
10954,content_7d2ed0b146ae,client_6208ef0f77,page_1,7.2,1162,0.43,0.24,0.0,False,False,False
10955,content_5d8a509aff52,client_4e07408562,striking,12.1,1160,0.17,0.17,0.0,False,False,False
10956,content_02f07499510b,client_19581e27de,page_1,8.9,1160,0.6,0.24,0.0,False,False,False
10957,content_c4aa4ab7db55,client_f369cb89fc,page_1,4.7,1159,0.95,0.24,0.0,False,False,False
10958,content_310becd305e8,client_19581e27de,striking,18.2,1159,0.17,0.17,0.0,False,False,False
10959,content_225d4d660659,client_4e07408562,page_1,8.7,1159,0.26,0.24,0.0,False,False,True
10960,content_03214801f88d,client_2c624232cd,striking,11.8,1157,0.17,0.17,0.0,False,False,True
10961,content_7d1ce44b80bf,client_19581e27de,page_1,9.9,1155,0.69,0.24,0.0,False,False,False
10962,content_b9fd4c81c4e2,client_f74efabef1,page_1,5.9,1155,0.87,0.24,0.0,False,False,False
10963,content_7d2549f674e9,client_19581e27de,striking,15.5,1155,0.17,0.17,0.0,False,False,False
10964,content_fd15559290a1,client_f369cb89fc,page_1,8.2,1154,0.35,0.24,0.0,False,False,True
10965,content_43fc29019bad,client_e629fa6598,striking,11.1,1154,0.26,0.17,0.0,False,False,False
10966,content_ba5cbd76d6da,client_7f2253d7e2,page_1,8.4,1154,0.35,0.24,0.0,False,False,False
10967,content_ce172a1bdfec,client_19581e27de,striking,11.7,1154,0.35,0.17,0.0,False,False,True
10968,content_c4432c324dc6,client_f369cb89fc,top_3,2.7,1152,0.35,0.2,0.0,False,False,False
10969,content_eb55e64926eb,client_a88a7902cb,striking,12.7,1152,0.26,0.17,0.0,False,False,False
10970,content_65413064e2f9,client_f369cb89fc,page_1,9.2,1151,0.87,0.24,0.0,False,False,False
10971,content_34075ed8ab5d,client_19581e27de,page_1,4.0,1151,0.43,0.24,0.0,False,False,True
10972,content_130e3b3763cb,client_3fdba35f04,striking,11.6,1150,0.26,0.17,0.0,False,False,True
10973,content_da6b6d134554,client_f74efabef1,striking,16.9,1150,0.26,0.17,0.0,False,False,False
10974,content_6ef74105ef2e,client_349c41201b,striking,14.3,1147,0.26,0.17,0.0,False,False,True
10975,content_bf6cfa113390,client_19581e27de,striking,16.0,1146,0.35,0.17,0.0,False,False,True
10976,content_b4b2ef714d68,client_6208ef0f77,striking,12.4,1146,0.26,0.17,0.0,False,False,False
10977,content_f34e2388fbfd,client_19581e27de,page_1,8.2,1145,0.44,0.24,0.0,False,False,False
10978,content_5347460d9d18,client_6208ef0f77,striking,18.9,1145,0.26,0.17,0.0,False,False,False
10979,content_ad980e37f839,client_3fdba35f04,page_1,7.1,1145,0.35,0.24,0.0,False,False,False
10980,content_191033e9f8ef,client_19581e27de,striking,19.6,1145,0.26,0.17,0.0,False,False,True
10981,content_c2f5a15e354c,client_19581e27de,page_1,6.9,1145,0.7,0.24,0.0,False,False,True
10982,content_ad73299cdf36,client_d029fa3a95,striking,10.5,1144,0.61,0.17,0.0,False,False,False
10983,content_b9d209fe1deb,client_4e07408562,striking,11.1,1144,0.79,0.17,0.0,False,False,True
10984,content_818a19fef712,client_2c624232cd,page_1,9.9,1141,0.61,0.24,0.0,False,False,False
10985,content_075818131416,client_3fdba35f04,page_1,5.6,1141,0.44,0.24,0.0,False,False,False
10986,content_2d52b9444c90,client_f369cb89fc,page_1,9.6,1140,1.4,0.24,0.0,False,False,False
10987,content_fd330d2e6ac1,client_4e07408562,page_1,9.4,1138,0.26,0.24,0.0,False,False,True
10988,content_4b10bd84b6b5,client_e629fa6598,page_1,6.2,1137,0.53,0.24,0.0,False,False,True
10989,content_c766c0c59246,client_19581e27de,striking,13.7,1137,0.18,0.17,0.0,False,False,True
10990,content_56edd5b30328,client_6208ef0f77,striking,12.4,1135,0.26,0.17,0.0,False,False,True
10991,content_1cc8ee72d982,client_349c41201b,striking,19.1,1135,0.26,0.17,0.0,False,False,True
10992,content_36b7239e69ae,client_6208ef0f77,page_1,7.9,1133,0.71,0.24,0.0,False,False,True
10993,content_47af14472fcb,client_19581e27de,page_1,5.4,1132,0.62,0.24,0.0,False,False,False
10994,content_517fddcac4d5,client_19581e27de,page_1,5.5,1132,0.27,0.24,0.0,False,False,True
10995,content_29086306e0c3,client_a88a7902cb,striking,10.9,1130,1.77,0.17,0.0,False,False,False
10996,content_034a3e9d38d3,client_3fdba35f04,page_1,7.6,1130,0.35,0.24,0.0,False,False,True
10997,content_36e02e752813,client_349c41201b,page_1,6.4,1129,1.95,0.24,0.0,False,False,False
10998,content_1920089ce26b,client_7f2253d7e2,page_1,8.1,1129,0.27,0.24,0.0,False,False,False
10999,content_b8bf3ef8a11d,client_a88a7902cb,striking,12.1,1128,0.18,0.17,0.0,False,False,False
11000,content_f2d046dd1a6a,client_19581e27de,page_1,7.1,1126,0.62,0.24,0.0,False,False,False
11001,content_2665bb7de609,client_4e07408562,striking,15.5,1125,0.8,0.17,0.0,False,False,False
11002,content_986fb0029b78,client_f74efabef1,page_1,8.0,1124,0.27,0.24,0.0,False,False,True
11003,content_3183f44c8c58,client_19581e27de,striking,12.5,1124,0.18,0.17,0.0,False,False,True
11004,content_ac3aa5de7b38,client_19581e27de,striking,17.5,1122,0.18,0.17,0.0,False,False,True
11005,content_ff107ede59e8,client_a88a7902cb,striking,13.5,1121,0.45,0.17,0.0,False,False,False
11006,content_0252c59b4b99,client_349c41201b,striking,16.6,1120,0.27,0.17,0.0,False,False,True
11007,content_57807d56e39d,client_f369cb89fc,striking,18.0,1119,0.27,0.17,0.0,False,False,False
11008,content_3acda3ab86ca,client_6208ef0f77,striking,17.7,1119,0.18,0.17,0.0,False,False,False
11009,content_ce58f03a98f8,client_f369cb89fc,page_1,4.7,1119,1.43,0.24,0.0,False,False,False
11010,content_b5e108e2dff5,client_3fdba35f04,striking,18.8,1117,0.27,0.17,0.0,False,False,False
11011,content_687a4471936e,client_4ec9599fc2,striking,11.1,1117,0.18,0.17,0.0,False,False,True
11012,content_7a428836da3b,client_19581e27de,striking,13.0,1117,0.18,0.17,0.0,False,False,True
11013,content_9a2d35599d4b,client_19581e27de,top_3,1.9,1115,0.36,0.2,0.0,False,False,True
11014,content_24031d097e01,client_3fdba35f04,striking,11.9,1115,0.45,0.17,0.0,False,False,True
11015,content_3c762de65d88,client_19581e27de,page_1,6.8,1114,0.45,0.24,0.0,False,False,True
11016,content_d9910d7a249d,client_6208ef0f77,striking,16.5,1113,0.27,0.17,0.0,False,False,True
11017,content_55645c6ba68f,client_6208ef0f77,page_1,6.5,1112,0.27,0.24,0.0,False,False,True
11018,content_48a840d54a30,client_19581e27de,page_1,6.3,1112,1.17,0.24,0.0,False,False,False
11019,content_0c2f28fb607f,client_19581e27de,striking,16.8,1111,0.27,0.17,0.0,False,False,True
11020,content_e149170241a5,client_6208ef0f77,page_1,3.3,1110,0.27,0.24,0.0,False,False,False
11021,content_e205b0499a62,client_a88a7902cb,page_1,10.0,1109,0.45,0.24,0.0,False,False,False
11022,content_61c6d52381cc,client_4e07408562,striking,18.4,1109,0.18,0.17,0.0,False,False,True
11023,content_e8d06edd05d0,client_19581e27de,page_1,5.9,1108,0.27,0.24,0.0,False,False,True
11024,content_48b81d202ec3,client_19581e27de,page_1,7.1,1107,1.26,0.24,0.0,False,False,False
11025,content_80ba05886825,client_6208ef0f77,striking,16.4,1106,0.72,0.17,0.0,False,False,False
11026,content_3562ee1e8f59,client_19581e27de,page_1,9.7,1105,0.36,0.24,0.0,False,False,True
11027,content_66bbdc2e2fca,client_8527a891e2,page_1,8.2,1105,0.45,0.24,0.0,False,False,True
11028,content_3c52facfe69a,client_3fdba35f04,page_1,7.7,1105,0.45,0.24,0.0,False,False,False
11029,content_a877318a52b1,client_19581e27de,page_1,4.2,1104,0.54,0.24,0.0,False,False,True
11030,content_f0ca0302cd80,client_a88a7902cb,page_1,6.9,1104,1.63,0.24,0.0,False,False,False
11031,content_f57b0c6391fb,client_4e07408562,striking,13.8,1104,0.18,0.17,0.0,False,False,True
11032,content_1acd6cfbca22,client_3fdba35f04,striking,19.4,1103,0.27,0.17,0.0,False,False,True
11033,content_b1152b6c469b,client_7f2253d7e2,striking,16.9,1103,0.27,0.17,0.0,False,False,False
11034,content_e29acec86b76,client_d4735e3a26,page_1,7.5,1102,2.54,0.24,0.0,False,False,False
11035,content_e2e22643adae,client_4e07408562,striking,19.5,1102,0.18,0.17,0.0,False,False,True
11036,content_403c76bb83b4,client_4e07408562,striking,12.7,1101,0.18,0.17,0.0,False,False,True
11037,content_f6563999cf20,client_4e07408562,page_1,9.2,1101,0.73,0.24,0.0,False,False,False
11038,content_a26a01637681,client_3fdba35f04,striking,12.5,1100,0.18,0.17,0.0,False,False,False
11039,content_2db07c49e2d5,client_19581e27de,page_1,7.4,1099,0.55,0.24,0.0,False,False,False
11040,content_7768e375a15e,client_4e07408562,striking,19.1,1098,0.36,0.17,0.0,False,False,False
11041,content_8cc9832c5519,client_f74efabef1,striking,13.1,1097,0.18,0.17,0.0,False,False,False
11042,content_faac6ea8b055,client_6208ef0f77,striking,18.8,1096,0.55,0.17,0.0,False,False,False
11043,content_3855328dee7a,client_4e07408562,striking,12.7,1094,0.18,0.17,0.0,False,False,True
11044,content_33a6f60938ab,client_8527a891e2,page_1,6.7,1093,0.37,0.24,0.0,False,False,False
11045,content_c32d73efd34e,client_19581e27de,page_1,4.3,1093,0.37,0.24,0.0,False,False,False
11046,content_7746d4fda157,client_19581e27de,striking,19.5,1092,0.37,0.17,0.0,False,False,True
11047,content_e9f804c0d4ea,client_f74efabef1,striking,10.4,1091,0.18,0.17,0.0,False,False,False
11048,content_9bac9b1bf83d,client_9400f1b21c,page_1,9.5,1090,0.28,0.24,0.0,False,False,True
11049,content_ad561001d2ee,client_6208ef0f77,striking,10.9,1090,0.18,0.17,0.0,False,False,False
11050,content_9a609a520cb7,client_a88a7902cb,page_1,9.6,1087,0.83,0.24,0.0,False,False,False
11051,content_a9765c4a240c,client_3fdba35f04,striking,13.9,1087,0.37,0.17,0.0,False,False,True
11052,content_b0d7a5055c86,client_19581e27de,page_1,8.5,1087,0.46,0.24,0.0,False,False,True
11053,content_d6ee5b55230c,client_19581e27de,page_1,4.9,1086,0.28,0.24,0.0,False,False,True
11054,content_3d7f1563fbe0,client_349c41201b,striking,11.1,1085,0.46,0.17,0.0,False,False,True
11055,content_0b292ae05614,client_3fdba35f04,striking,10.3,1084,0.37,0.17,0.0,False,False,False
11056,content_216e491cf375,client_f369cb89fc,striking,16.6,1083,0.18,0.17,0.0,False,False,True
11057,content_4ddcbc42173e,client_7f2253d7e2,striking,12.5,1083,0.28,0.17,0.0,False,False,False
11058,content_7ff6ded89d4a,client_f74efabef1,striking,13.4,1083,0.28,0.17,0.0,False,False,True
11059,content_a8e7c7cb4285,client_4e07408562,striking,13.8,1081,0.46,0.17,0.0,False,False,True
11060,content_6edfa34deb65,client_a88a7902cb,page_1,7.9,1080,1.02,0.24,0.0,False,False,False
11061,content_8173b7415aff,client_4e07408562,striking,11.7,1079,0.19,0.17,0.0,False,False,True
11062,content_77ba22d133ef,client_19581e27de,page_1,5.9,1075,0.37,0.24,0.0,False,False,True
11063,content_b0eab1411776,client_19581e27de,striking,13.4,1073,0.37,0.17,0.0,False,False,True
11064,content_fdde7746e070,client_f369cb89fc,striking,11.7,1073,0.56,0.17,0.0,False,False,False
